Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY
0.411764705882353,0.0,0,1,0.5744680851063829,0.5574288724973656,0.8761904761904764,0.5574380165289256,0.7939882697947213,0.39622641509433953,0.7942191544434858,0.08773234200743493,0.2596153846153846,0.0876033057851239,0.7500000000000001,0.3333333333333333,0.7513227513227515,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45098039215686275,1.0,0,0,0.0,0.5374077976817702,0.6380952380952383,0.537396694214876,0.564149560117302,0.5943396226415093,0.5642795513373599,0.23754646840148694,0.701923076923077,0.23719008264462807,0.34285714285714286,0.2222222222222222,0.34391534391534395,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.36764705882352944,1.0,0,1,0.7021276595744681,0.5338953284158763,0.18095238095238103,0.533884297520661,0.5443548387096774,0.160377358490566,0.544434857635893,0.37174721189591076,0.576923076923077,0.371900826446281,0.47857142857142854,0.4444444444444445,0.47883597883597895,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35294117647058826,0.06862745098039191,0,0,0.0,0.6557780119423955,0.40952380952380957,0.655785123966942,0.3489736070381231,0.37735849056603765,0.3490077653149267,0.4724907063197026,0.25,0.47272727272727266,0.6928571428571428,0.1111111111111111,0.6931216931216931,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7156862745098039,0.06862745098039191,0,0,0.0,0.41236389181594657,0.6666666666666667,0.412396694214876,0.6429618768328444,0.42452830188679236,0.6427955133735981,0.5319702602230484,0.8173076923076924,0.5322314049586777,0.5214285714285715,0.3333333333333333,0.5211640211640213,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6421568627450981,1.0,0,0,0.0,0.15244116613979622,0.3714285714285715,0.15247933884297515,0.6631231671554251,0.2264150943396226,0.6630716134598793,0.6368029739776951,0.6442307692307693,0.6371900826446281,0.5000000000000001,0.1111111111111111,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8480392156862745,0.06862745098039191,0,0,0.0,0.3041798384264137,0.27619047619047626,0.3041322314049586,0.780058651026393,0.6037735849056604,0.7799827437446076,0.6877323420074348,0.6442307692307693,0.6876033057851239,0.8714285714285713,0.4444444444444445,0.8730158730158734,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27450980392156865,0.0,0,1,0.8297872340425532,0.6157358623112047,0.6476190476190478,0.6157024793388429,0.4648093841642228,0.6037735849056604,0.4646246764452113,0.43494423791821557,0.6442307692307693,0.43471074380165287,0.44285714285714284,0.2222222222222222,0.44444444444444453,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.25980392156862747,0.0,0,0,0.0,0.3393045310853531,0.24761904761904768,0.33925619834710735,0.3343108504398826,0.49056603773584906,0.3343399482312339,0.13531598513011148,0.1923076923076923,0.13471074380165285,0.8142857142857142,0.3333333333333333,0.814814814814815,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09313725490196079,0.06862745098039191,0,0,0.0,0.5349490691956444,0.5904761904761906,0.5349173553719007,0.7107771260997067,0.3396226415094339,0.7109577221742882,0.4304832713754647,0.5192307692307693,0.4305785123966942,0.21428571428571427,0.5555555555555556,0.21428571428571427,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6911764705882353,0.06862745098039191,0,0,0.0,0.16543730242360374,0.45714285714285724,0.16549586776859498,0.26539589442815237,0.14150943396226412,0.2653149266609146,0.6869888475836431,0.9615384615384616,0.6867768595041321,0.7785714285714286,0.5555555555555556,0.777777777777778,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3627450980392157,1.0,0,0,0.0,0.6617492096944151,0.5523809523809524,0.6617768595041321,0.5029325513196481,0.5566037735849055,0.5030198446937015,0.6710037174721188,0.48076923076923084,0.6710743801652892,0.5000000000000001,0.4444444444444445,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05392156862745098,0.0,0,0,0.0,0.7442922374429223,0.6761904761904762,0.7442148760330577,0.689516129032258,0.6698113207547168,0.6893874029335635,0.7973977695167285,0.40384615384615385,0.7975206611570247,0.6071428571428572,0.2222222222222222,0.6084656084656086,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27450980392156865,0.0,0,1,0.5319148936170213,0.4885844748858448,0.44761904761904764,0.48863636363636354,0.47910557184750724,0.2547169811320754,0.47929249352890424,0.5494423791821561,0.6538461538461539,0.5495867768595041,0.3571428571428572,0.3333333333333333,0.3571428571428573,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3480392156862745,0.06862745098039191,0,1,0.7872340425531915,0.6403231471724622,0.31428571428571433,0.640289256198347,0.5608504398826979,0.5094339622641509,0.5608283002588439,0.32379182156133834,0.22115384615384615,0.3239669421487603,0.8142857142857142,0.5555555555555556,0.814814814814815,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37745098039215685,0.06862745098039191,0,0,0.0,0.3270108886547243,0.16190476190476194,0.32706611570247923,0.5843108504398826,0.6415094339622641,0.5841242450388267,0.6026022304832714,0.576923076923077,0.6024793388429751,0.47857142857142854,0.4444444444444445,0.47883597883597895,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6617647058823529,0.06862745098039191,1,1,0.7021276595744681,0.58377239199157,0.5619047619047621,0.583677685950413,0.4519794721407624,0.4811320754716981,0.4521138912855911,0.1338289962825279,0.5673076923076924,0.13388429752066114,0.5142857142857143,0.5555555555555556,0.5158730158730159,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7254901960784313,0.0,0,0,0.0,0.36073059360730597,0.44761904761904764,0.3607438016528925,0.7606304985337243,0.4150943396226414,0.7605694564279553,0.4557620817843866,0.576923076923077,0.4553719008264463,0.5571428571428572,0.8888888888888888,0.5582010582010583,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4754901960784314,0.0,0,0,0.0,0.3112047769582016,0.523809523809524,0.31115702479338836,0.375733137829912,0.34905660377358483,0.37575496117342544,0.4539033457249071,0.8365384615384616,0.45371900826446276,0.4357142857142857,0.1111111111111111,0.4365079365079366,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16176470588235292,1.0,0,0,0.0,0.30593607305936066,0.3333333333333334,0.30599173553719,0.7987536656891495,0.4716981132075472,0.7989646246764452,0.9137546468401487,0.28846153846153844,0.9140495867768594,0.47857142857142854,0.3333333333333333,0.47883597883597895,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7794117647058824,0.06862745098039191,0,0,0.0,0.16894977168949768,0.28571428571428575,0.16900826446280987,0.37023460410557185,0.5849056603773585,0.370146678170837,0.41933085501858736,0.42307692307692313,0.4190082644628098,0.4214285714285714,0.3333333333333333,0.4206349206349207,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3088235294117647,1.0,0,0,0.0,0.4085001756234633,0.19047619047619052,0.40847107438016517,0.592008797653959,0.660377358490566,0.5918895599654876,0.7420074349442379,0.3653846153846154,0.7421487603305784,0.014285714285714318,0.2222222222222222,0.015873015873015844,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.28431372549019607,0.0,0,1,0.5957446808510638,0.2922374429223744,0.4761904761904762,0.29214876033057846,0.5450879765395894,0.4150943396226414,0.545297670405522,0.3620817843866171,0.6538461538461539,0.3619834710743801,0.37142857142857144,0.4444444444444445,0.373015873015873,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6911764705882353,0.0,0,0,0.0,0.5244116613979627,0.8190476190476192,0.5243801652892561,0.25769794721407624,0.24528301886792447,0.2575496117342536,0.6561338289962825,0.7596153846153847,0.656198347107438,0.2928571428571429,0.4444444444444445,0.2936507936507937,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47058823529411764,0.06862745098039191,0,1,0.5106382978723404,0.3354408148928696,0.8380952380952382,0.3353305785123966,0.5604838709677419,0.09433962264150941,0.5603968938740295,0.018215613382899593,0.29807692307692313,0.018181818181818216,0.55,0.2222222222222222,0.5502645502645505,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.24999999999999997,0.0,0,0,0.0,0.5416227608008429,0.5809523809523811,0.5415289256198346,0.7532991202346041,0.4528301886792453,0.7532355478861088,0.6360594795539034,0.375,0.6363636363636364,0.3214285714285714,0.4444444444444445,0.3227513227513228,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28921568627450983,0.0,0,0,0.0,0.6424306287319985,0.09523809523809529,0.6423553719008264,0.5381231671554252,0.6320754716981131,0.5379637618636757,0.6814126394052045,0.7788461538461539,0.6818181818181818,0.24999999999999997,0.2222222222222222,0.2513227513227514,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46568627450980393,0.06862745098039191,0,0,0.0,0.4302774850720056,0.6666666666666667,0.43016528925619824,0.7448680351906157,0.17924528301886788,0.7450388265746333,0.6052044609665428,0.1923076923076923,0.6049586776859504,0.4285714285714286,0.4444444444444445,0.4285714285714286,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.39215686274509803,0.0,0,0,0.0,0.4840182648401826,0.19047619047619052,0.484090909090909,0.6781524926686217,0.34905660377358483,0.6781708369283866,0.7602230483271375,0.48076923076923084,0.7603305785123966,0.49285714285714277,0.2222222222222222,0.4920634920634922,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6862745098039216,0.06862745098039191,0,0,0.0,0.31331225851773803,0.4857142857142858,0.3132231404958677,0.42412023460410553,0.13207547169811318,0.4240724762726489,0.279182156133829,0.7692307692307693,0.2793388429752066,0.33571428571428574,0.1111111111111111,0.33597883597883604,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5882352941176471,0.0,0,1,0.6382978723404256,0.5644538110291535,0.7809523809523811,0.5644628099173552,0.04032258064516128,0.2735849056603773,0.04012079378774805,0.42936802973977695,0.27884615384615385,0.4289256198347108,0.17857142857142858,0.2222222222222222,0.1798941798941799,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.607843137254902,0.0,0,0,0.0,0.6729891113452757,0.5333333333333334,0.6729338842975204,0.41458944281524923,0.7358490566037735,0.41458153580672996,0.4594795539033457,0.451923076923077,0.45950413223140485,0.6214285714285714,0.7777777777777777,0.6216931216931219,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8480392156862745,0.0,0,0,0.0,0.5423252546540217,0.4761904761904762,0.5423553719008263,0.3870967741935484,0.4339622641509433,0.3869715271786023,0.37509293680297395,0.05769230769230771,0.3752066115702479,0.5785714285714286,0.3333333333333333,0.5793650793650795,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5637254901960784,0.06862745098039191,0,1,0.7234042553191489,0.811029153494907,0.3428571428571429,0.8109504132231403,0.4175219941348972,0.8867924528301886,0.4176013805004315,0.3739776951672863,0.5576923076923078,0.3735537190082645,0.5928571428571429,0.2222222222222222,0.5925925925925927,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7254901960784313,0.0,0,1,0.5957446808510638,0.502283105022831,0.42857142857142866,0.5022727272727272,0.45271260997067453,0.15094339622641506,0.45254529767040563,0.7427509293680297,0.04807692307692313,0.7429752066115701,0.6642857142857143,0.2222222222222222,0.6640211640211641,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.18137254901960784,0.0,0,0,0.0,0.3284158763610818,0.4857142857142858,0.3283057851239669,0.3614369501466276,0.46226415094339623,0.36151855047454706,0.3468401486988848,0.5576923076923078,0.34628099173553717,0.35,0.5555555555555556,0.3492063492063493,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19117647058823528,0.06862745098039191,0,1,0.8723404255319148,0.3877766069546891,0.2571428571428572,0.38780991735537185,0.38563049853372433,0.37735849056603765,0.3856773080241588,0.5516728624535315,0.5192307692307693,0.5512396694214876,0.20714285714285716,0.4444444444444445,0.20634920634920637,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.20588235294117646,0.06862745098039191,1,0,0.0,0.7509659290481208,0.5523809523809524,0.7510330578512395,0.5443548387096774,0.5283018867924528,0.544434857635893,0.34237918215613383,0.1826923076923077,0.3421487603305785,0.4285714285714286,0.3333333333333333,0.4285714285714286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5490196078431373,0.0,1,0,0.0,0.3073410607657183,0.43809523809523815,0.3072314049586776,0.5208944281524927,0.6698113207547168,0.5207075064710958,0.23643122676579928,0.8750000000000001,0.23636363636363636,0.3571428571428572,0.7777777777777777,0.3571428571428573,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6127450980392157,0.0,0,0,0.0,0.6108184053389533,0.2190476190476191,0.6107438016528924,0.5593841642228738,0.3018867924528301,0.5595340811044005,0.3263940520446097,0.11538461538461542,0.32644628099173556,0.3214285714285714,0.0,0.3227513227513228,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6715686274509804,0.0,0,0,0.0,0.7168949771689498,0.43809523809523815,0.7169421487603305,0.38929618768328444,0.33018867924528295,0.38912855910267474,0.8535315985130112,0.5384615384615384,0.8537190082644626,0.6071428571428572,0.6666666666666665,0.6084656084656086,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7892156862745098,1.0,0,1,0.9787234042553191,0.6575342465753424,0.4761904761904762,0.6574380165289254,0.45417888563049846,0.3396226415094339,0.45427092320966356,0.7022304832713754,0.125,0.7024793388429752,0.6285714285714286,0.1111111111111111,0.6296296296296298,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7156862745098039,1.0,0,0,0.0,0.7407797681770284,0.3428571428571429,0.7407024793388428,0.31011730205278587,0.34905660377358483,0.3101811906816221,0.39702602230483275,0.5865384615384616,0.39669421487603296,0.33571428571428574,0.3333333333333333,0.33597883597883604,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4362745098039216,0.06862745098039191,0,0,0.0,0.5820161573586231,0.9428571428571431,0.5820247933884296,0.595307917888563,0.650943396226415,0.5953408110440035,0.32230483271375465,0.548076923076923,0.3223140495867769,0.2857142857142857,0.3333333333333333,0.2857142857142858,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24019607843137253,0.06862745098039191,0,0,0.0,0.41938883034773444,0.40952380952380957,0.4194214876033058,0.5828445747800586,0.2264150943396226,0.5828300258843832,0.4301115241635688,0.6057692307692307,0.4297520661157025,0.19999999999999998,0.1111111111111111,0.20105820105820107,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
